sample_id,image_path,map_mask_path,label_mask_path,width,height,center_class,center_class_value,center_area_m2,center_x,center_y,xoff,yoff,source_raster_id,source_gsd_m,spatial_group,split_v1,spatial_component_v2,spatial_buffer_pixels_v2,split
excess_00169,/home/work/data/change_detection/building/map-ortho/image/excess_00169.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00169.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00169.png,1024,1024,excess,3,52.143,205711.364,544692.515,61852,30320,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,7_3,train,spv2_0173,256,train
excess_00185,/home/work/data/change_detection/building/map-ortho/image/excess_00185.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00185.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00185.png,1024,1024,excess,3,280.888,205613.645,544762.161,61038,29739,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,7_3,train,spv2_0173,256,train
excess_00193,/home/work/data/change_detection/building/map-ortho/image/excess_00193.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00193.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00193.png,1024,1024,excess,3,235.059,205888.861,544615.854,63332,30959,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,7_3,train,spv2_0173,256,train
omission_00778,/home/work/data/change_detection/building/map-ortho/image/omission_00778.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00778.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00778.png,1024,1024,omission,2,83.754,205824.441,544772.458,62795,29654,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,7_3,train,spv2_0173,256,train
omission_00788,/home/work/data/change_detection/building/map-ortho/image/omission_00788.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00788.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00788.png,1024,1024,omission,2,295.433,205839.794,544756.347,62923,29788,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,7_3,train,spv2_0173,256,train
excess_00171,/home/work/data/change_detection/building/map-ortho/image/excess_00171.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00171.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00171.png,1024,1024,excess,3,59.793,205866.919,545517.059,63149,23449,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,7_2,test,spv2_0174,256,train
excess_00202,/home/work/data/change_detection/building/map-ortho/image/excess_00202.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00202.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00202.png,1024,1024,excess,3,133.541,205786.741,545386.319,62481,24538,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,7_2,test,spv2_0174,256,train
excess_00204,/home/work/data/change_detection/building/map-ortho/image/excess_00204.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00204.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00204.png,1024,1024,excess,3,125.195,205835.118,545353.784,62884,24809,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,7_3,train,spv2_0174,256,train
omission_00796,/home/work/data/change_detection/building/map-ortho/image/omission_00796.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00796.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00796.png,1024,1024,omission,2,87.497,205643.622,545457.545,61288,23944,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,7_2,test,spv2_0174,256,train
omission_00797,/home/work/data/change_detection/building/map-ortho/image/omission_00797.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00797.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00797.png,1024,1024,omission,2,95.438,205652.902,545478.689,61365,23768,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,7_2,test,spv2_0174,256,train
excess_00352,/home/work/data/change_detection/building/map-ortho/image/excess_00352.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00352.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00352.png,1024,1024,excess,3,54.282,205661.328,543808.499,61435,37687,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,7_4,val,spv2_0175,256,train
omission_01107,/home/work/data/change_detection/building/map-ortho/image/omission_01107.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01107.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01107.png,1024,1024,omission,2,168.505,205838.531,539142.719,62912,76568,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,7_9,train,spv2_0178,256,train
excess_00170,/home/work/data/change_detection/building/map-ortho/image/excess_00170.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00170.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00170.png,1024,1024,excess,3,52.55,206013.229,545157.03,64368,26449,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,7_3,train,spv2_0179,256,train
excess_00194,/home/work/data/change_detection/building/map-ortho/image/excess_00194.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00194.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00194.png,1024,1024,excess,3,596.376,206030.347,545050.385,64511,27337,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,7_3,train,spv2_0179,256,train
excess_00196,/home/work/data/change_detection/building/map-ortho/image/excess_00196.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00196.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00196.png,1024,1024,excess,3,485.665,206047.463,545000.938,64653,27750,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,7_3,train,spv2_0179,256,train
omission_00749,/home/work/data/change_detection/building/map-ortho/image/omission_00749.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00749.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00749.png,1024,1024,omission,2,79.792,206002.505,545080.522,64279,27086,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,7_3,train,spv2_0179,256,train
omission_00793,/home/work/data/change_detection/building/map-ortho/image/omission_00793.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00793.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00793.png,1024,1024,omission,2,114.876,205896.764,545063.316,63397,27230,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,7_3,train,spv2_0179,256,train
excess_00178,/home/work/data/change_detection/building/map-ortho/image/excess_00178.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00178.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00178.png,1024,1024,excess,3,86.438,206173.79,544780.428,65706,29587,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,8_3,train,spv2_0182,256,train
excess_00575,/home/work/data/change_detection/building/map-ortho/image/excess_00575.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00575.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00575.png,1024,1024,excess,3,76.176,206416.049,540269.513,67725,67178,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,8_8,train,spv2_0185,256,train
excess_00428,/home/work/data/change_detection/building/map-ortho/image/excess_00428.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00428.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00428.png,1024,1024,excess,3,52.65,206582.143,543422.353,69109,40904,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,8_4,train,spv2_0188,256,train
excess_00444,/home/work/data/change_detection/building/map-ortho/image/excess_00444.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00444.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00444.png,1024,1024,excess,3,66.395,206646.169,543584.021,69642,39557,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,8_4,train,spv2_0188,256,train
excess_00445,/home/work/data/change_detection/building/map-ortho/image/excess_00445.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00445.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00445.png,1024,1024,excess,3,65.52,206692.278,543602.799,70027,39401,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,8_4,train,spv2_0188,256,train
excess_00446,/home/work/data/change_detection/building/map-ortho/image/excess_00446.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00446.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00446.png,1024,1024,excess,3,106.453,206670.411,543515.75,69844,40126,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,8_4,train,spv2_0188,256,train
excess_00432,/home/work/data/change_detection/building/map-ortho/image/excess_00432.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00432.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00432.png,1024,1024,excess,3,102.497,206771.256,544216.824,70685,34284,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,8_4,train,spv2_0189,256,train
excess_00433,/home/work/data/change_detection/building/map-ortho/image/excess_00433.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00433.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00433.png,1024,1024,excess,3,62.926,206774.139,544209.355,70709,34346,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,8_4,train,spv2_0189,256,train
excess_00605,/home/work/data/change_detection/building/map-ortho/image/excess_00605.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00605.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00605.png,1024,1024,excess,3,481.125,207000.113,539980.193,72592,69589,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,8_8,train,spv2_0191,256,train
excess_00452,/home/work/data/change_detection/building/map-ortho/image/excess_00452.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00452.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00452.png,1024,1024,excess,3,119.574,207120.949,544025.681,73599,35877,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,8_4,train,spv2_0193,256,train
excess_00454,/home/work/data/change_detection/building/map-ortho/image/excess_00454.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00454.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00454.png,1024,1024,excess,3,118.46,207104.187,544104.859,73459,35217,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,8_4,train,spv2_0193,256,train
excess_00455,/home/work/data/change_detection/building/map-ortho/image/excess_00455.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00455.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00455.png,1024,1024,excess,3,121.632,207075.364,544127.202,73219,35031,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,8_4,train,spv2_0193,256,train
excess_00436,/home/work/data/change_detection/building/map-ortho/image/excess_00436.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00436.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00436.png,1024,1024,excess,3,129.094,207501.84,543838.035,76773,37440,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,9_4,train,spv2_0197,256,train
excess_00437,/home/work/data/change_detection/building/map-ortho/image/excess_00437.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00437.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00437.png,1024,1024,excess,3,131.999,207471.213,543847.888,76518,37358,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,9_4,train,spv2_0197,256,train
excess_00439,/home/work/data/change_detection/building/map-ortho/image/excess_00439.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00439.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00439.png,1024,1024,excess,3,138.109,207537.816,543888.418,77073,37021,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,9_4,train,spv2_0197,256,train
excess_00456,/home/work/data/change_detection/building/map-ortho/image/excess_00456.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00456.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00456.png,1024,1024,excess,3,309.95,207365.888,543615.059,75640,39299,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,9_4,train,spv2_0197,256,train
excess_00457,/home/work/data/change_detection/building/map-ortho/image/excess_00457.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00457.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00457.png,1024,1024,excess,3,137.332,207685.621,543512.475,78305,40153,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,9_4,train,spv2_0197,256,train
excess_00459,/home/work/data/change_detection/building/map-ortho/image/excess_00459.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00459.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00459.png,1024,1024,excess,3,139.138,207469.119,543613.975,76500,39308,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,9_4,train,spv2_0197,256,train
excess_00460,/home/work/data/change_detection/building/map-ortho/image/excess_00460.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00460.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00460.png,1024,1024,excess,3,136.078,207622.648,543621.974,77780,39241,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,9_4,train,spv2_0197,256,train
excess_00461,/home/work/data/change_detection/building/map-ortho/image/excess_00461.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00461.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00461.png,1024,1024,excess,3,131.376,207587.86,543703.232,77490,38564,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,9_4,train,spv2_0197,256,train
omission_00965,/home/work/data/change_detection/building/map-ortho/image/omission_00965.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00965.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00965.png,1024,1024,omission,2,132.27,207683.012,543703.435,78283,38562,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,9_4,train,spv2_0197,256,train
omission_00974,/home/work/data/change_detection/building/map-ortho/image/omission_00974.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00974.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00974.png,1024,1024,omission,2,101.305,207541.989,543934.626,77108,36635,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,9_4,train,spv2_0197,256,train
